slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,win_streak_diff,finish_rate_diff,age_diff,reach_diff,days_diff,title_fight,rounds,weight_class_lbs,date,winner
-3.0,-5,-5,0.6000000000000001,-2,-50,0.7000000000000001,0,-0.08333333333333326,6.759753593429156,2.539999999999992,21,0,3.0,185,2018-05-12,0
-1.79,-1,-5,0.06000000000000005,-44,-9,0.2,3,-0.08333333333333331,4.213552361396303,-7.6200000000000045,14,0,3.0,170,2018-05-12,1
1.6300000000000001,3,-6,-0.54,12,-38,0.8,0,0.6,-6.297056810403831,-5.0800000000000125,-308,0,3.0,170,2018-05-12,1
1.9500000000000002,21,31,0.81,25,77,1.0,0,0.0,0.6461327857631751,-20.32000000000002,-154,0,3.0,185,2018-05-12,1
0.7000000000000002,-7,-18,-0.52,-9,-16,-0.7,2,0.6666666666666666,5.056810403832991,2.5400000000000205,471,0,3.0,170,2018-05-12,0
-2.3600000000000003,-8,8,-0.2999999999999998,-20,-28,0.9,-7,0.24060150375939848,9.508555783709788,-10.159999999999997,78,0,5.0,170,2018-05-19,0
-1.1600000000000001,-5,6,0.23000000000000004,12,-18,-0.3,-2,-0.33333333333333337,5.779603011635867,0.0,-14,0,3.0,205,2018-05-19,0
0.23999999999999932,9,-13,-0.08000000000000007,-3,-17,0.7,-2,0.5,-5.347022587268992,10.159999999999997,49,0,3.0,170,2018-05-19,1
0.5800000000000001,-12,-2,-3.32,-8,19,0.0,-4,0.41666666666666663,-3.0225872689938456,20.319999999999993,294,0,3.0,170,2018-05-19,0
1.75,0,-2,-0.32000000000000006,-11,-6,0.0,-3,0.05555555555555558,9.867214236824093,2.539999999999992,-14,0,5.0,170,2018-05-27,0
-1.1800000000000002,-9,-20,0.9100000000000001,-50,-29,1.1,0,-0.3333333333333333,-1.24024640657084,-7.6200000000000045,1134,0,3.0,170,2018-05-27,1
2.22,6,12,2.15,39,5,-0.6000000000000001,1,0.3846153846153846,2.9103353867214246,10.159999999999997,148,0,3.0,170,2018-05-27,1
0.6600000000000001,0,7,-0.43999999999999995,-25,8,0.9,0,1.0,4.251882272416157,-2.5400000000000205,15,0,3.0,185,2018-05-27,0
0.28000000000000025,-12,1,1.86,34,8,-0.8,0,-0.3333333333333333,13.90280629705681,-7.619999999999976,-532,0,3.0,185,2018-05-27,0
-0.6499999999999999,4,-4,-2.5900000000000003,-29,63,0.7,0,0.6666666666666666,3.9561943874058834,2.539999999999992,295,0,3.0,170,2018-05-27,0
0.9000000000000004,-13,2,-0.42999999999999994,-4,-1,-0.7,0,0.3333333333333333,-7.400410677618069,0.0,-174,0,3.0,185,2018-05-27,1
-0.7599999999999998,-11,9,1.84,7,20,-0.9,0,0.07499999999999996,-1.9575633127994507,-15.240000000000009,308,0,3.0,170,2018-06-01,0
1.1,0,3,0.39,9,1,-0.1,0,0.0,0.714579055441483,2.539999999999992,35,0,3.0,205,2018-06-01,0
3.36,23,6,0.8900000000000001,12,74,-0.19999999999999998,3,0.25,-1.5222450376454475,-7.6200000000000045,195,0,3.0,170,2018-06-01,1
0.9499999999999997,-6,-1,-0.8400000000000001,8,4,0.0,7,-0.2777777777777778,-13.639972621492127,0.0,217,0,5.0,185,2018-06-09,1
-1.0499999999999998,-12,19,2.54,22,23,-0.6,0,-0.3214285714285715,8.835044490075298,-2.539999999999992,182,0,3.0,205,2018-06-09,0
0.1299999999999999,-12,-9,0.33000000000000007,6,17,-0.30000000000000004,-1,-0.19999999999999996,8.4435318275154,2.539999999999992,-14,0,3.0,205,2018-06-23,1
1.79,-8,0,-0.020000000000000018,-3,10,0.7999999999999999,-4,0.27142857142857146,8.40793976728268,-2.5400000000000205,27,0,5.0,170,2018-06-23,0
0.6600000000000001,9,0,0.8599999999999999,-9,60,0.0,0,0.6666666666666666,3.687885010266939,0.0,0,0,3.0,170,2018-06-23,1
-0.20999999999999996,15,-15,0.32000000000000006,-26,8,-0.6,0,-0.16666666666666663,8.714579055441476,-7.619999999999976,141,0,3.0,170,2018-06-23,0
0.9000000000000004,8,-8,-0.51,-70,73,0.0,1,1.0,-1.5605749486652982,-2.539999999999992,210,0,3.0,170,2018-06-23,1
-0.5999999999999996,-5,-1,0.6799999999999999,15,5,-0.1,2,-0.33333333333333337,1.585215605749486,-15.23999999999998,0,0,5.0,185,2018-07-06,0
-1.7399999999999998,-6,11,1.46,39,29,-2.6,0,-0.5,0.40246406570841486,5.0800000000000125,0,0,3.0,185,2018-07-06,1
-0.2799999999999998,-7,2,1.2200000000000002,-10,4,-0.10000000000000009,-1,0.5,2.1026694045174565,2.5400000000000205,79,0,3.0,185,2018-07-06,1
3.3,18,4,0.0,0,42,-0.1,-1,0.0,6.3572895277207415,-7.6200000000000045,99,0,3.0,205,2018-07-07,0
-0.6200000000000001,-3,-4,-0.52,-12,-14,0.0,3,-0.2857142857142857,7.389459274469548,-2.539999999999992,84,0,3.0,170,2018-07-07,0
-3.03,-10,5,0.22000000000000003,-12,-16,0.1,-2,-0.16666666666666663,6.721423682409309,17.78,49,0,3.0,185,2018-07-07,0
0.10000000000000009,-1,3,-0.8500000000000001,60,-13,-0.3,0,0.5,-2.004106776180702,0.0,6,0,3.0,170,2018-07-07,1
-0.6600000000000001,4,6,-0.18999999999999995,11,23,0.0,0,-0.5,-0.772073921971252,5.0800000000000125,84,0,3.0,170,2018-07-14,0
0.9500000000000002,16,0,0.8400000000000001,5,-16,0.19999999999999996,1,0.06666666666666671,-9.190965092402468,-2.539999999999992,13,0,3.0,170,2018-07-14,1
-0.6999999999999997,3,-8,-2.78,-17,-23,0.9,0,0.5142857142857143,9.902806297056813,-7.6200000000000045,126,0,3.0,205,2018-07-22,0
0.20000000000000018,1,-9,-2.01,-30,-33,0.0,0,1.0,1.1006160164271037,-10.159999999999997,232,0,3.0,205,2018-07-22,0
0.29000000000000004,-29,-13,-6.85,-37,-33,1.0,-2,0.0,-2.318959616700891,-2.539999999999992,-785,0,3.0,170,2018-07-22,0
-0.81,-11,-2,-0.43000000000000005,27,-43,0.1,2,0.3333333333333333,3.3566050650239525,5.079999999999984,-14,0,3.0,205,2018-07-22,0
-0.6599999999999997,-2,-5,-0.73,-24,0,-1.5,1,0.75,3.0499657768651574,-2.539999999999992,127,0,3.0,170,2018-07-22,1
-1.4,2,7,-0.050000000000000044,18,8,0.2,0,1.0,7.000684462696789,2.5400000000000205,392,0,3.0,185,2018-07-22,0
0.3799999999999999,1,10,1.5699999999999998,26,-1,0.09999999999999998,2,-0.022222222222222254,6.666666666666664,0.0,455,0,5.0,205,2018-07-22,0
-1.6800000000000002,4,13,1.23,34,19,-0.09999999999999998,0,0.16666666666666669,0.8487337440109499,2.539999999999992,64,0,3.0,170,2018-07-28,1
-2.1799999999999997,12,-7,1.31,-13,-75,1.2999999999999998,1,0.5,6.844626967830251,-12.699999999999989,28,0,3.0,205,2018-07-28,0
-0.5799999999999996,-2,3,0.06000000000000005,-5,10,-0.5,0,0.8888888888888888,8.829568788501028,-12.700000000000017,105,0,3.0,185,2018-08-04,1
-0.029999999999999805,10,-8,-0.2200000000000002,12,-1,0.9000000000000001,0,0.6666666666666667,-10.861054072553049,2.5400000000000205,84,0,3.0,170,2018-08-25,1
0.43999999999999995,10,2,-0.06000000000000005,-16,-20,0.1,0,0.5,-0.7994524298425709,-2.539999999999992,15,0,3.0,185,2018-08-25,1
-2.8799999999999994,-9,16,1.9100000000000001,25,36,0.10000000000000003,0,-0.050000000000000044,4.098562628336751,-2.539999999999992,-272,0,3.0,170,2018-08-25,0
1.75,1,11,-0.26,-32,-3,0.09999999999999998,2,-0.16666666666666663,4.585900068446271,2.539999999999992,118,0,3.0,170,2018-08-25,1
1.6999999999999997,-4,-2,1.7399999999999998,11,23,-1.0,-1,-1.0,0.20533880903490598,2.5400000000000205,162,0,3.0,185,2018-08-25,1
-1.5099999999999998,5,6,-0.5700000000000001,14,14,0.1,1,1.0,-1.2785763175906908,5.0800000000000125,-22,0,3.0,170,2018-09-08,1
0.38000000000000034,10,7,0.75,5,-27,1.4,0,0.0,7.219712525667344,-2.5400000000000205,71,0,3.0,185,2018-09-08,0
1.46,-3,17,1.51,24,-4,0.0,0,0.3125,8.498288843258042,-10.159999999999997,197,0,3.0,170,2018-09-08,1
0.06000000000000005,2,-2,0.51,-6,18,0.4,0,0.22499999999999998,10.715947980835036,0.0,302,1,5.0,170,2018-09-08,1
-1.4899999999999998,6,6,-0.14,5,1,-0.39999999999999997,0,0.0,4.134154688569474,-7.6200000000000045,175,0,3.0,170,2018-09-08,1
-0.06000000000000005,3,1,-0.45999999999999996,-27,17,-0.3,0,-0.6428571428571429,-0.580424366872009,0.0,-209,0,3.0,170,2018-09-15,1
-0.8699999999999997,-5,8,-1.14,10,16,-1.0999999999999999,3,-0.6,9.0321697467488,2.539999999999992,-462,0,3.0,205,2018-09-15,1
2.15,22,24,3.95,46,-29,-1.2,-2,-0.3636363636363636,-9.930184804928132,0.0,-196,0,3.0,185,2018-09-15,1
-1.8599999999999994,-2,3,0.66,2,34,0.0,0,0.0,-3.8850102669404585,5.0800000000000125,-21,0,3.0,205,2018-09-15,1
-3.27,-39,-17,-3.25,-42,-75,-1.2,-3,0.0,0.2819986310746039,-12.699999999999989,-196,0,3.0,185,2018-09-15,0
0.6999999999999997,-5,1,0.3700000000000001,-4,41,0.19999999999999996,2,0.0,4.725530458590004,2.539999999999992,126,0,3.0,170,2018-09-15,1
0.8499999999999996,9,-7,-0.5800000000000001,-30,20,-0.7000000000000001,2,0.0,-9.924709103353862,0.0,-559,0,3.0,205,2018-09-22,0
-1.1799999999999997,14,-15,-0.56,-6,63,0.6,0,0.75,5.295003422313485,2.539999999999992,43,0,3.0,170,2018-09-22,1
0.2100000000000004,0,3,-0.87,9,-15,0.0,0,0.13333333333333341,3.2854209445585205,2.539999999999992,21,0,5.0,205,2018-09-22,1
-1.38,4,4,1.7899999999999998,2,-2,-0.8,0,1.0,-1.9931553730321667,-12.699999999999989,378,0,3.0,205,2018-09-22,0
-0.81,-8,8,1.0,-2,9,-0.9,0,-0.23809523809523814,0.722792607802873,-12.700000000000017,118,0,3.0,170,2018-09-22,1
1.3400000000000003,1,-2,-0.32000000000000006,5,-33,-0.19999999999999996,5,0.4,9.097878165639973,0.0,133,0,3.0,170,2018-09-22,1
-0.8900000000000001,-6,-1,0.41000000000000014,-21,-47,0.6000000000000001,0,-0.08333333333333326,-3.5920602327173157,17.78,-70,0,3.0,185,2018-09-22,1
-2.5500000000000003,-7,-3,0.78,8,-15,0.2,-2,-0.18181818181818177,6.718685831622171,7.619999999999976,-35,0,3.0,205,2018-10-06,0
0.20999999999999996,3,5,1.42,17,-10,-0.8,0,-0.4,6.1957563312799415,2.5400000000000205,0,0,3.0,170,2018-10-06,0
-0.5100000000000007,3,11,0.19999999999999996,-4,-14,-0.40000000000000013,2,1.0,3.4715947980835047,-5.0800000000000125,140,0,3.0,170,2018-10-06,1
1.0699999999999998,-4,13,-1.51,-24,24,-1.0,0,-0.033333333333333326,-4.876112251882269,-2.5400000000000205,-329,0,3.0,205,2018-10-27,1
1.7600000000000002,-1,11,0.06,7,30,-0.5,-2,-0.16666666666666674,-1.1498973305954827,-2.539999999999992,183,0,5.0,205,2018-10-27,0
-0.3999999999999999,1,2,-0.33999999999999986,-2,48,1.5999999999999999,0,0.6666666666666667,-6.28062970568104,2.5400000000000205,126,0,3.0,205,2018-10-27,1
-2.69,-5,-1,1.9400000000000002,28,-4,-0.4,0,0.3142857142857143,-2.5845311430527076,-7.6200000000000045,-161,0,3.0,170,2018-10-27,0
-2.29,9,6,1.21,12,-3,-0.2,0,0.0,9.716632443531825,-5.079999999999984,-15,0,3.0,170,2018-10-27,0
-2.76,-10,0,2.01,-8,-21,0.0,1,-0.41666666666666663,2.4695414099931554,2.539999999999992,28,0,3.0,185,2018-11-03,0
0.5800000000000001,-2,-11,0.7000000000000002,3,15,-0.5,1,-0.17500000000000004,-4.528405201916499,15.240000000000009,294,0,3.0,185,2018-11-03,0
-0.17000000000000037,26,1,0.72,40,20,0.5,0,0.5,-0.7912388774811774,2.5400000000000205,-196,0,3.0,185,2018-11-03,1
-0.5099999999999998,-1,-4,3.0900000000000003,22,9,0.5,-3,0.4444444444444445,5.546885694729632,-7.619999999999976,160,0,3.0,185,2018-11-03,0
2.11,-2,12,0.07,60,9,-1.3,0,0.33333333333333337,-2.1190965092402507,-7.6200000000000045,427,0,3.0,170,2018-11-03,1
0.08999999999999986,-1,1,0.34999999999999987,-7,-5,1.0,-1,-0.10000000000000009,8.465434633812453,5.079999999999984,14,0,3.0,170,2018-11-10,1
-1.35,-8,-6,1.67,36,25,-0.19999999999999996,2,0.3333333333333333,3.4688569472963735,15.240000000000009,189,0,3.0,185,2018-11-17,0
-1.33,5,-10,1.5499999999999998,12,-16,0.2,-4,-0.07142857142857151,-0.8514715947980882,17.78,-162,0,5.0,170,2018-11-17,0
0.1499999999999999,-21,6,-3.1599999999999997,-34,-33,0.6,4,0.2222222222222222,4.752908966461327,-20.319999999999993,64,0,3.0,170,2018-11-17,1
-0.2699999999999996,-15,4,-0.42,-60,1,-0.7000000000000001,3,1.0,2.0889801505817935,-15.240000000000009,133,0,3.0,205,2018-11-17,0
-0.2799999999999998,-4,-5,-0.10000000000000009,-74,48,0.0,0,0.0,-4.531143052703623,-2.539999999999992,-147,0,3.0,170,2018-11-17,1
-1.4700000000000002,-8,-15,0.0,0,-29,0.4,0,0.0,-13.357973990417523,-10.159999999999997,196,0,3.0,205,2018-11-24,0
0.6200000000000001,1,1,0.21999999999999997,8,3,-1.7,1,0.5714285714285714,2.365503080082135,-10.159999999999997,29,0,3.0,170,2018-11-24,1
2.58,16,1,0.82,38,48,0.6,0,0.0,-7.40862422997947,15.240000000000009,-140,0,3.0,185,2018-11-24,1
-0.54,6,-5,0.08999999999999997,6,26,-0.3,2,0.6666666666666667,0.43531827515400323,-2.539999999999992,35,0,3.0,170,2018-11-24,0
2.49,1,14,0.18999999999999995,22,9,0.2,0,0.5555555555555556,-0.6461327857631716,-5.0800000000000125,70,0,3.0,170,2018-11-30,1
-0.6900000000000004,-3,0,0.06000000000000005,8,1,-0.30000000000000004,2,1.0,6.891170431211503,-2.539999999999992,83,0,3.0,185,2018-11-30,0
-0.6800000000000002,-4,5,-0.8400000000000001,-9,-35,0.5,-8,0.16176470588235292,2.5379876796714598,-15.23999999999998,-21,0,5.0,170,2018-11-30,0
0.6699999999999999,-9,-2,1.2499999999999998,18,-1,-0.10000000000000009,0,-0.2222222222222222,9.80971937029432,-7.6200000000000045,-29,0,3.0,205,2018-12-01,1
0.7599999999999998,6,2,0.8,15,-1,-0.4,1,0.2142857142857143,-4.687200547570157,0.0,105,0,3.0,170,2018-12-01,0
1.67,7,-1,2.7700000000000005,34,23,0.5999999999999999,-1,-1.0,-8.26830937713894,-5.079999999999984,-259,0,3.0,205,2018-12-01,1
-1.6099999999999999,-6,-3,1.73,6,4,0.5,0,0.3571428571428571,2.7816563997262165,12.699999999999989,154,0,3.0,170,2018-12-01,0
-0.3700000000000001,-10,0,1.65,48,-20,0.3,0,0.6666666666666666,5.3524982888432575,2.539999999999992,-182,0,3.0,170,2018-12-01,1
0.6800000000000006,-6,3,-0.48,4,-21,-0.1,2,-0.38095238095238093,-1.111567419575632,0.0,118,0,3.0,185,2018-12-08,1
1.6600000000000001,3,7,-0.20999999999999996,20,5,-0.6,0,0.5,2.5270362765229315,-10.159999999999997,-35,0,3.0,170,2018-12-08,0
-0.29000000000000004,6,-4,-0.35,-15,5,0.30000000000000004,-2,0.015151515151515138,3.885010266940455,7.6200000000000045,189,0,3.0,205,2018-12-08,0
1.2200000000000002,-10,-2,0.3500000000000001,-14,-5,-0.4,2,-0.0793650793650793,0.4325804243668756,10.159999999999997,-433,0,3.0,170,2018-12-08,0
-1.1300000000000003,4,-7,1.5099999999999998,9,-27,0.0,-1,0.0,1.820670773442849,-7.6200000000000045,106,0,3.0,205,2018-12-08,0
-0.49999999999999956,-7,2,0.0,0,27,0.0,0,1.0,1.4072553045858989,-15.240000000000009,35,0,3.0,205,2018-12-15,0
0.33000000000000007,20,-4,1.08,4,-6,0.09999999999999998,0,-0.6666666666666666,3.5728952772073868,0.0,-8,0,3.0,185,2018-12-15,0
-0.6600000000000001,0,-2,0.36,-71,-9,0.4,0,0.3333333333333333,-2.2696783025325153,-10.159999999999997,154,0,3.0,170,2018-12-15,1
-2.11,0,-4,0.33000000000000007,1,-38,0.9999999999999999,1,0.25,0.47912388774811987,0.0,-55,0,3.0,185,2018-12-15,0
-2.38,-1,-3,-2.78,-15,17,0.3,0,0.4642857142857143,7.154004106776174,-15.240000000000009,148,0,3.0,205,2018-12-29,0
0.34999999999999964,18,13,0.3599999999999999,6,12,0.09999999999999998,11,-0.13749999999999996,-0.5065023956194388,12.700000000000017,-62,1,5.0,205,2018-12-29,1
1.6300000000000003,-1,-2,-2.46,-1,-29,0.0,0,0.0,3.613963039014372,0.0,84,0,3.0,170,2018-12-29,0
-0.5,5,0,0.54,38,-2,0.1,0,0.8333333333333334,6.75975359342916,0.0,175,0,3.0,185,2018-12-29,1
0.9499999999999997,6,12,-0.8900000000000001,39,-5,-0.3,-1,-0.5,-3.6221765913757693,7.6200000000000045,-77,0,3.0,170,2018-12-29,1
1.1600000000000001,-2,-6,1.39,-7,20,0.4,-1,0.30000000000000004,10.934976043805602,5.079999999999984,104,0,3.0,205,2019-01-19,1
-0.5899999999999999,-8,-2,1.7000000000000002,-7,3,0.0,2,-0.8,2.1355236139630414,-7.6200000000000045,99,0,3.0,170,2019-01-19,0
0.6400000000000001,-6,7,-1.47,13,78,-1.1,0,0.0,1.366187542778917,0.0,0,0,3.0,205,2019-01-19,1
0.30999999999999983,15,-6,-0.030000000000000027,-6,44,-0.3,0,0.0,-2.0862422997946624,2.539999999999992,-232,0,3.0,170,2019-01-19,0
-3.54,-5,0,2.22,-76,-14,1.0,-1,-0.4736842105263158,7.55099247091033,-5.0800000000000125,168,0,3.0,170,2019-02-02,1
0.7099999999999995,16,-4,0.18999999999999997,10,15,0.6000000000000001,1,0.6666666666666667,-3.5017111567419583,5.0800000000000125,-118,0,3.0,205,2019-02-02,1
-0.029999999999999805,-6,4,-0.5700000000000001,20,-7,0.0,0,0.1428571428571429,2.1574264202600943,-15.23999999999998,-70,0,3.0,170,2019-02-02,1
-1.9899999999999998,-15,3,-5.65,-23,9,-0.8,0,1.0,5.322381930184811,-5.0800000000000125,161,0,3.0,185,2019-02-02,1
0.9699999999999998,-13,-5,-0.45,-66,7,-0.7000000000000001,3,-0.32352941176470584,-14.272416153319647,7.619999999999976,-630,0,3.0,185,2019-02-09,1
0.8900000000000001,8,-10,4.140000000000001,38,-24,1.7999999999999998,1,0.4,-9.82888432580425,-2.539999999999992,-70,0,3.0,205,2019-02-09,1
-0.33000000000000007,3,8,0.84,29,11,0.39999999999999997,2,0.19999999999999996,-2.56810403832991,7.6200000000000045,-42,0,3.0,170,2019-02-17,1
-0.28000000000000025,1,-1,0.15000000000000002,15,4,0.19999999999999998,1,-0.33333333333333337,0.8678986995208717,5.0800000000000125,84,0,5.0,205,2019-02-23,0
-0.96,-7,-4,-0.5700000000000001,-20,31,0.0,1,0.5714285714285714,9.514031485284054,5.079999999999984,-301,0,3.0,205,2019-02-23,0
1.6100000000000003,12,2,0.16000000000000003,2,7,0.0,1,1.0,0.5612594113620801,2.539999999999992,161,0,3.0,205,2019-02-23,1
-0.8799999999999999,-1,-1,-2.3000000000000003,56,66,0.0,0,0.0,8.731006160164274,2.539999999999992,-84,0,3.0,170,2019-02-23,1
-1.31,-5,-7,2.44,-4,-26,0.39999999999999997,8,0.3,15.066392881587962,-17.78,98,0,3.0,170,2019-02-23,0
1.19,9,20,1.45,23,45,-0.09999999999999998,11,-0.26890756302521,1.0212183436002782,20.32000000000002,-63,1,5.0,205,2019-03-02,1
-1.8000000000000003,-3,-1,-1.73,-4,-2,0.30000000000000004,-3,0.4444444444444444,5.092402464065703,-5.079999999999984,83,1,5.0,170,2019-03-02,0
0.20999999999999996,-2,23,-3.68,9,65,-0.9,0,0.4615384615384615,2.329911019849419,2.5400000000000205,441,0,3.0,170,2019-03-02,0
-0.81,-12,7,0.3600000000000001,-8,9,-0.8,0,-0.7058823529411765,10.05886379192334,-5.0800000000000125,-14,0,3.0,170,2019-03-02,1
0.31000000000000005,-7,-7,-0.81,-13,26,-1.1,1,-1.0,-14.110882956878854,5.0800000000000125,-83,0,3.0,185,2019-03-02,1
-0.19999999999999973,-4,12,3.7300000000000004,-21,19,0.8999999999999999,-1,0.0,5.086926762491441,-12.699999999999989,98,0,3.0,205,2019-03-02,0
0.30000000000000027,-5,-6,0.36000000000000004,-80,10,0.4,3,0.16666666666666669,0.9719370294318921,-7.6200000000000045,98,0,3.0,170,2019-03-09,1
-0.08999999999999986,6,12,0.15999999999999992,12,14,-0.39999999999999997,1,-0.4,5.607118412046546,-2.539999999999992,-83,0,3.0,170,2019-03-09,0
0.26000000000000023,-5,-1,-0.49,-11,-7,0.6,1,0.0714285714285714,-7.386721423682406,2.539999999999992,-70,0,3.0,170,2019-03-09,1
-0.040000000000000036,16,2,-1.1300000000000001,-11,-6,0.6000000000000001,-2,0.18333333333333335,6.702258726899387,2.5400000000000205,-105,0,3.0,185,2019-03-09,0
2.4000000000000004,4,-2,-0.6399999999999999,-5,-10,-0.10000000000000003,0,0.0,-3.649555099247088,0.0,21,0,3.0,170,2019-03-09,1
0.8500000000000001,-7,5,-0.8200000000000001,-16,-5,-0.6,5,-0.5,-3.0746064339493486,5.0800000000000125,168,0,3.0,170,2019-03-16,1
-1.75,-1,-8,-0.8299999999999998,-13,-3,-0.3,0,-0.0444444444444444,-8.114989733059549,0.0,-308,0,5.0,170,2019-03-16,0
-0.6299999999999999,-6,5,0.19,1,-2,-0.19999999999999998,-4,-0.08333333333333337,0.268309377138948,-5.0800000000000125,-21,0,3.0,205,2019-03-16,0
1.0200000000000002,-9,7,0.0,0,13,0.0,0,0.5,-4.528405201916495,-5.0800000000000125,21,0,3.0,185,2019-03-16,1
0.7000000000000002,-3,4,-2.6100000000000003,-17,13,-0.9000000000000001,-1,0.26666666666666666,-4.851471594798081,7.6200000000000045,-56,0,3.0,170,2019-03-16,0
-0.4500000000000002,-7,-8,-1.5,-13,29,0.0,0,0.0,-7.890485968514717,0.0,-399,0,3.0,205,2019-03-16,0
1.0,-1,0,-0.38,-15,3,-1.1,0,-0.19444444444444442,3.9589322381930145,7.6200000000000045,132,0,5.0,170,2019-03-23,0
1.2799999999999998,5,-3,-1.0100000000000002,8,13,-0.7999999999999999,1,0.0,-4.884325804243666,10.159999999999997,21,0,3.0,185,2019-03-30,1
2.83,1,8,-0.8799999999999999,27,45,-1.1,0,-1.0,-4.544832306639286,17.78,-119,0,3.0,205,2019-03-30,0
-3.4699999999999998,-6,-1,1.0499999999999998,3,-37,-0.4,-2,-0.55,6.704996577686515,2.539999999999992,42,0,3.0,185,2019-03-30,0
-0.6000000000000001,3,6,-1.8100000000000003,62,-33,-0.1,0,0.1333333333333333,0.6050650239561968,10.159999999999997,-49,0,3.0,170,2019-04-13,0
0.8499999999999996,11,15,0.9,-10,10,0.3,0,0.5,9.155373032169749,0.0,70,0,3.0,170,2019-04-13,1
2.38,14,0,-0.09999999999999998,-56,-8,0.3,0,-0.4285714285714286,2.803559206023266,-7.6200000000000045,364,0,3.0,170,2019-04-13,0
-1.2799999999999998,-7,3,-1.0799999999999998,-2,14,-0.8999999999999999,0,-0.18181818181818177,8.91444216290212,7.619999999999976,-21,0,3.0,205,2019-04-13,0
-0.28000000000000025,8,1,1.75,24,22,0.0,0,-0.33333333333333337,2.852840520191652,-2.539999999999992,-21,0,3.0,205,2019-04-13,0
1.99,12,11,1.33,39,82,0.1,0,0.1666666666666666,-1.3689253935660517,7.6200000000000045,371,0,3.0,185,2019-04-20,1
-0.8200000000000001,9,-2,0.1100000000000001,-10,37,-0.3,-1,-0.5,-0.3230663928815858,2.5400000000000205,203,0,3.0,170,2019-04-20,1
-3.26,4,-19,4.0600000000000005,-7,-52,1.4,-1,0.0,8.035592060232716,-10.159999999999997,210,0,3.0,205,2019-04-20,0
-2.6,2,5,1.0699999999999998,10,-23,0.9,-2,0.05555555555555547,8.50924024640657,-12.700000000000017,147,0,5.0,185,2019-04-27,0
-1.33,4,-6,1.54,-2,-15,0.39999999999999997,0,-0.022222222222222254,3.5646817248460003,12.699999999999989,-28,0,3.0,170,2019-04-27,0
-0.5299999999999998,6,4,-1.6600000000000001,-16,-15,0.8,-1,0.1515151515151516,14.130047912388772,2.539999999999992,-175,0,3.0,205,2019-04-27,1
1.02,9,7,-0.56,3,6,1.3,0,0.6666666666666666,7.156741957563312,10.160000000000025,175,0,3.0,170,2019-04-27,0
1.38,-3,2,0.52,-10,-3,-0.09999999999999998,0,-0.25,4.136892539356598,0.0,42,0,3.0,170,2019-04-27,0
-0.6800000000000006,5,-2,1.87,5,26,0.6,-3,0.5277777777777778,4.405201916495553,5.0800000000000125,35,0,3.0,185,2019-05-04,1
1.4000000000000004,4,0,-2.1799999999999997,-8,-32,0.1,-1,0.0,-1.8644763860369622,0.0,-252,0,3.0,185,2019-05-04,0
0.79,16,17,1.94,76,33,0.0,0,0.3333333333333333,8.221765913757697,10.159999999999997,189,0,3.0,170,2019-05-04,1
0.41999999999999993,7,8,-0.12,34,15,0.3,0,0.6,9.404517453798768,-2.539999999999992,-77,0,3.0,170,2019-05-11,0
1.37,-12,-4,0.040000000000000036,-37,-5,-0.8,1,-0.07352941176470584,-8.922655715263517,0.0,98,0,3.0,185,2019-05-11,1
0.6200000000000001,6,-9,0.020000000000000018,12,-13,0.4,0,0.16666666666666663,-8.451745379876797,0.0,196,0,3.0,170,2019-05-11,1
-0.7599999999999998,-4,16,-0.66,10,10,-1.0,0,0.6666666666666666,15.225188227241617,-10.159999999999997,0,0,3.0,205,2019-05-11,0
-1.3,-8,-7,2.4,22,-6,0.10000000000000009,4,0.7142857142857143,-1.6098562628336772,17.78,217,0,3.0,185,2019-05-18,0
-0.3999999999999999,5,10,-1.2300000000000002,-8,-21,-0.20000000000000007,0,-0.18823529411764706,7.857631759069129,-17.78,15,0,5.0,170,2019-05-18,1
2.9499999999999997,14,2,-2.21,1,61,-0.10000000000000009,4,1.0,-3.871321013004792,7.6200000000000045,90,0,3.0,170,2019-05-18,1
-1.31,-13,-1,-0.8899999999999999,-43,-19,-0.49999999999999994,0,0.6,6.231348391512661,2.5400000000000205,63,0,3.0,170,2019-05-18,0
-0.20999999999999996,-19,-3,-0.45000000000000007,-22,-6,0.3,-1,-0.4285714285714286,8.010951403148532,2.539999999999992,-371,0,3.0,185,2019-05-18,1
0.9499999999999997,2,13,2.5300000000000002,-6,-31,-0.9,0,-0.36666666666666664,-0.12320328542094217,-2.5400000000000205,0,0,3.0,205,2019-05-18,0
0.8400000000000003,-9,7,1.09,17,33,-0.19999999999999996,0,-0.15714285714285714,1.5277207392197134,7.6200000000000045,63,0,5.0,205,2019-06-01,0
-0.73,4,-2,-0.13,-5,-15,0.30000000000000004,-3,0.5,11.967145790554419,2.539999999999992,0,0,3.0,205,2019-06-01,0
-1.61,-16,-3,0.24,12,26,0.0,0,0.0,0.4161533196440814,-5.0800000000000125,0,0,3.0,170,2019-06-01,0
-0.41999999999999993,-9,14,1.25,18,25,-0.1,1,1.0,-1.8288843258042462,2.539999999999992,139,0,3.0,205,2019-06-01,0
0.6800000000000002,-2,6,-1.75,-45,-1,-0.1,0,-1.0,-0.3449691991786459,12.699999999999989,-29,0,3.0,185,2019-06-08,0
